商品名,用户编号,购买数量,购买日期,购买单价
GP,214b78d5e8,4,2021/1/23,598
GP,a602282faf,2,2021/8/24,598
GP,a602282faf,1,2021/5/19,598
GP,a602282faf,2,2021/9/16,598
GP,a602282faf,1,2021/4/29,598
GP,a602282faf,1,2021/7/28,598
GP,a602282faf,2,2021/3/11,598
GP,a602282faf,4,2021/9/18,598
GP,a602282faf,1,2021/4/27,598
GP,a602282faf,1,2021/8/4,598
GP,a602282faf,1,2021/8/4,598
GP,7e6d5b0723,2,2021/5/19,598
GP,7e6d5b0723,3,2021/1/7,598
GP,7e6d5b0723,2,2021/9/17,598
GP,7e6d5b0723,2,2021/3/7,598
GP,7e6d5b0723,3,2021/9/14,598
GP,7e6d5b0723,3,2021/3/27,598
GP,7e6d5b0723,3,2021/3/11,598
GP,7e6d5b0723,1,2021/3/7,598
GP,7e6d5b0723,2,2021/1/23,598
GP,7e6d5b0723,3,2021/4/29,598
GP,acfe4bb969,3,2021/3/8,598
GP,acfe4bb969,1,2021/4/28,598
GP,acfe4bb969,1,2021/2/12,598
GP,acfe4bb969,1,2021/4/20,598
GP,acfe4bb969,1,2021/2/10,598
GP,acfe4bb969,1,2021/4/12,598
GP,acfe4bb969,2,2021/1/15,598
GP,acfe4bb969,2,2021/2/11,598
GP,acfe4bb969,2,2021/2/10,598
GP,acfe4bb969,1,2021/4/12,598
GP,e4df6c17fa,3,2021/2/11,598
GP,e4df6c17fa,1,2021/5/7,598
GP,e4df6c17fa,4,2021/8/8,598
GP,e4df6c17fa,1,2021/2/10,598
GP,e4df6c17fa,1,2021/8/11,598
GP,e4df6c17fa,1,2021/3/1,598
GP,e4df6c17fa,1,2021/7/7,598
GP,e4df6c17fa,2,2021/4/3,598
GP,e4df6c17fa,2,2021/1/4,598
GP,389400138d,4,2021/2/12,598
GP,389400138d,2,2021/4/3,598
GP,389400138d,4,2021/4/30,598
GP,389400138d,1,2021/8/21,598
GP,389400138d,2,2021/1/8,598
GP,389400138d,1,2021/5/1,598
GP,389400138d,2,2021/2/3,598
GP,389400138d,1,2021/2/10,598
GP,389400138d,2,2021/4/30,598
GP,98bcad6ca,2,2021/5/1,598
GP,98bcad6ca,1,2021/4/7,598
GP,98bcad6ca,1,2021/2/9,598
GP,98bcad6ca,1,2021/8/13,598
GP,98bcad6ca,2,2021/2/9,598
GP,98bcad6ca,4,2021/7/10,598
GP,98bcad6ca,1,2021/4/28,598
GP,98bcad6ca,1,2021/4/29,598
GP,98bcad6ca,2,2021/6/2,598
GP,8c65a3ee34,4,2021/3/23,598
GP,8c65a3ee34,3,2021/7/2,598
GP,8c65a3ee34,1,2021/8/9,598
GP,8c65a3ee34,1,2021/1/20,598
GP,8c65a3ee34,2,2021/8/7,598
GP,8c65a3ee34,4,2021/6/2,598
GP,8c65a3ee34,1,2021/8/5,598
GP,8c65a3ee34,4,2021/7/2,598
GP,8c65a3ee34,1,2021/2/12,598
GP,8c65a3ee34,1,2021/3/24,598
GP,9a5df99f79,1,2021/7/10,598
GP,9a5df99f79,4,2021/6/11,598
GP,9a5df99f79,1,2021/7/10,598
GP,9a5df99f79,3,2021/3/8,598
GP,9a5df99f79,2,2021/9/12,598
GP,9a5df99f79,4,2021/4/12,598
GP,9a5df99f79,2,2021/8/31,598
GP,9a5df99f79,4,2021/4/8,598
GP,6e21057660,3,2021/2/12,598
GP,6e21057660,4,2021/6/14,598
GP,6e21057660,1,2021/9/12,598
GP,6e21057660,1,2021/4/3,598
GP,6e21057660,4,2021/6/26,598
GP,6e21057660,1,2021/4/8,598
GP,6e21057660,3,2021/2/23,598
GP,6e21057660,2,2021/2/20,598
GP,6e21057660,1,2021/5/12,598
GP,6e21057660,2,2021/4/8,598
GP,bdfd66353,1,2021/6/22,598
GP,bdfd66353,2,2021/4/8,598
GP,bdfd66353,3,2021/3/25,598
GP,bdfd66353,1,2021/8/12,598
GP,bdfd66353,1,2021/3/27,598
GP,bdfd66353,2,2021/7/13,598
GP,bdfd66353,1,2021/7/14,598
GP,bdfd66353,4,2021/7/12,598
GP,bdfd66353,2,2021/6/24,598
GP,bdfd66353,1,2021/7/12,598
GP,4fdc798a36,4,2021/9/12,598
GP,4fdc798a36,1,2021/3/31,598
GP,4fdc798a36,1,2021/9/13,598
GP,4fdc798a36,1,2021/6/20,598
GP,4fdc798a36,4,2021/4/3,598
GP,4fdc798a36,1,2021/3/31,598
GP,4fdc798a36,1,2021/4/8,598
GP,4fdc798a36,1,2021/3/31,598
GP,4fdc798a36,4,2021/4/7,598
GP,4fdc798a36,1,2021/4/7,598
GP,4fdc798a36,2,2021/4/11,598
GP,1a4f54dba9,1,2021/4/10,598
GP,1a4f54dba9,1,2021/4/7,598
GP,1a4f54dba9,1,2021/4/5,598
GP,1a4f54dba9,2,2021/6/25,598
GP,1a4f54dba9,1,2021/4/7,598
GP,1a4f54dba9,2,2021/4/12,598
GP,1a4f54dba9,2,2021/6/24,598
GP,1a4f54dba9,1,2021/4/12,598
GP,1a4f54dba9,1,2021/4/1,598
GP,1a4f54dba9,1,2021/2/23,598
GP,751d2b82b1,1,2021/7/14,598
GP,751d2b82b1,1,2021/8/12,598
GP,751d2b82b1,1,2021/6/24,598
GP,751d2b82b1,3,2021/3/31,598
GP,751d2b82b1,3,2021/9/7,598
GP,751d2b82b1,1,2021/8/20,598
GP,751d2b82b1,4,2021/7/12,598
GP,751d2b82b1,1,2021/4/7,598
GP,751d2b82b1,1,2021/8/12,598
GP,751d2b82b1,1,2021/2/22,598
GP,3fe97e19a4,2,2021/9/7,598
GP,3fe97e19a4,1,2021/9/26,598
GP,3fe97e19a4,3,2021/9/28,598
GP,3fe97e19a4,4,2021/9/26,598
GP,3fe97e19a4,2,2021/9/28,598
GP,3fe97e19a4,4,2021/9/25,598
GP,3fe97e19a4,4,2021/9/30,598
GP,3fe97e19a4,1,2021/9/25,598
GP,3fe97e19a4,1,2021/9/24,598
GP,3fe97e19a4,1,2021/9/27,598
GP,777137d8d0,1,2021/9/25,598
GP,777137d8d0,1,2021/9/25,598
GP,777137d8d0,4,2021/9/27,598
GP,777137d8d0,2,2021/9/25,598
GP,777137d8d0,1,2021/9/27,598
GP,777137d8d0,4,2021/9/25,598
GP,777137d8d0,2,2021/9/30,598
GP,777137d8d0,4,2021/9/29,598
GP,777137d8d0,2,2021/9/29,598
GP,28479ca206,2,2021/9/27,598
GP,28479ca206,1,2021/9/27,598
GP,28479ca206,1,2021/9/26,598
GP,28479ca206,2,2021/9/28,598
GP,28479ca206,4,2021/9/26,598
GP,28479ca206,4,2021/9/26,598
GP,28479ca206,1,2021/9/29,598
GP,28479ca206,4,2021/9/29,598
GP,28479ca206,1,2021/9/26,598
GP,28479ca206,4,2021/9/30,598
GP,8eb9af1a43,2,2021/9/25,598
GP,8eb9af1a43,1,2021/9/27,598
GP,8eb9af1a43,1,2021/9/25,598
GP,8eb9af1a43,1,2021/9/29,598
GP,8eb9af1a43,1,2021/9/27,598
GP,8eb9af1a43,4,2021/9/25,598
GP,8eb9af1a43,3,2021/9/25,598
GP,8eb9af1a43,1,2021/9/24,598
GP,8eb9af1a43,1,2021/9/29,598
GP,548481de0b,1,2021/9/28,598
GP,548481de0b,1,2021/9/28,598
GP,548481de0b,1,2021/9/25,598
GP,548481de0b,1,2021/9/25,598
GP,548481de0b,1,2021/9/27,598
GP,548481de0b,1,2021/9/28,598
GP,548481de0b,1,2021/9/28,598
GP,548481de0b,3,2021/9/25,598
GP,548481de0b,2,2021/9/28,598
GP,10ff24ee21,2,2021/9/25,598
GP,10ff24ee21,1,2021/9/25,598
GP,10ff24ee21,4,2021/9/25,598
GP,10ff24ee21,1,2021/9/27,598
GP,10ff24ee21,1,2021/9/24,598
GP,10ff24ee21,4,2021/9/27,598
GP,10ff24ee21,1,2021/9/23,598
GP,10ff24ee21,1,2021/4/9,598
GP,10ff24ee21,1,2021/6/1,598
GP,10ff24ee21,2,2021/8/17,598
GP,4d885e7dbb,2,2021/1/1,598
GP,4d885e7dbb,1,2021/3/19,598
GP,4d885e7dbb,2,2021/1/24,598
GP,4d885e7dbb,1,2021/6/30,598
GP,4d885e7dbb,4,2021/9/30,598
GP,4d885e7dbb,4,2021/1/28,598
GP,4d885e7dbb,1,2021/6/22,598
GP,4d885e7dbb,4,2021/7/26,598
GP,4d885e7dbb,1,2021/1/11,598
GP,4d885e7dbb,1,2021/9/14,598
GP,831572d57d,4,2021/7/14,598
GP,831572d57d,1,2021/4/10,598
GP,831572d57d,1,2021/7/7,598
GP,831572d57d,1,2021/8/18,598
GP,831572d57d,4,2021/1/27,598
GP,831572d57d,1,2021/8/8,598
GP,831572d57d,4,2021/9/9,598
GP,831572d57d,1,2021/4/7,598
GP,831572d57d,3,2021/4/7,598
GP,6724e1b142,4,2021/7/7,598
GP,6724e1b142,3,2021/5/18,598
GP,6724e1b142,1,2021/5/7,598
GP,6724e1b142,3,2021/4/26,598
GP,6724e1b142,4,2021/3/9,598
GP,6724e1b142,1,2021/8/2,598
GP,6724e1b142,2,2021/7/17,598
GP,6724e1b142,4,2021/3/3,598
GP,dde347d709,2,2021/3/20,598
GP,dde347d709,3,2021/1/29,598
GP,dde347d709,4,2021/5/6,598
GP,dde347d709,1,2021/6/15,598
GP,dde347d709,3,2021/6/17,598
GP,dde347d709,3,2021/2/2,598
GP,dde347d709,4,2021/9/28,598
GP,dde347d709,1,2021/4/1,598
GP,dde347d709,1,2021/9/28,598
GP,dde347d709,4,2021/5/6,598
GP,10c391047,1,2021/4/29,598
GP,10c391047,1,2021/9/28,598
GP,10c391047,2,2021/9/29,598
GP,10c391047,4,2021/8/3,598
GP,10c391047,4,2021/8/25,598
GP,10c391047,2,2021/2/6,598
GP,10c391047,2,2021/9/29,598
GP,10c391047,1,2021/4/2,598
GP,10c391047,1,2021/1/3,598
GP,10c391047,3,2021/4/2,598
GP,2cefb40b2f,2,2021/3/22,598
GP,2cefb40b2f,4,2021/4/1,598
GP,2cefb40b2f,2,2021/5/10,598
GP,2cefb40b2f,4,2021/6/17,598
GP,2cefb40b2f,1,2021/3/24,598
GP,2cefb40b2f,1,2021/6/3,598
GP,2cefb40b2f,2,2021/4/1,598
GP,2cefb40b2f,4,2021/6/22,598
GP,2cefb40b2f,4,2021/5/5,598
GP,bf9eabad79,1,2021/3/3,598
GP,bf9eabad79,4,2021/7/2,598
GP,bf9eabad79,1,2021/7/4,598
GP,bf9eabad79,2,2021/5/6,598
GP,bf9eabad79,1,2021/6/6,598
GP,bf9eabad79,3,2021/4/4,598
GP,bf9eabad79,1,2021/6/4,598
GP,bf9eabad79,2,2021/3/6,598
GP,bf9eabad79,2,2021/2/4,598
GP,468c49d047,4,2021/2/6,598
GP,468c49d047,1,2021/7/6,598
GP,468c49d047,2,2021/4/6,598
GP,468c49d047,3,2021/8/6,598
GP,468c49d047,3,2021/1/4,598
GP,468c49d047,1,2021/5/4,598
GP,468c49d047,4,2021/3/4,598
GP,468c49d047,1,2021/9/6,598
GP,468c49d047,4,2021/9/4,598
GP,1ef77d2db8,2,2021/8/4,598
GP,1ef77d2db8,2,2021/1/6,598
GP,1ef77d2db8,2,2021/1/10,598
GP,1ef77d2db8,2,2021/2/19,598
GP,1ef77d2db8,2,2021/4/6,598
GP,1ef77d2db8,3,2021/1/2,598
GP,1ef77d2db8,1,2021/1/9,598
GP,1ef77d2db8,1,2021/4/18,598
GP,1ef77d2db8,1,2021/1/12,598
GP,627cda0baa,1,2021/4/13,598
GP,627cda0baa,1,2021/2/12,598
GP,627cda0baa,3,2021/1/22,598
GP,627cda0baa,2,2021/1/1,598
GP,627cda0baa,4,2021/2/5,598
GP,627cda0baa,3,2021/1/7,598
GP,627cda0baa,2,2021/1/5,598
GP,6e2105a15d,4,2021/2/3,598
GP,6e2105a15d,1,2021/1/2,598
GP,6e2105a15d,1,2021/1/15,598
GP,6e2105a15d,4,2021/1/4,598
GP,6e2105a15d,1,2021/2/28,598
GP,6e2105a15d,4,2021/1/1,598
GP,6e2105a15d,1,2021/4/13,598
GP,6e2105a15d,3,2021/5/16,598
GP,6e2105a15d,1,2021/1/7,598
GP,6e2105a15d,4,2021/1/25,598
GP,468c4a4576,2,2021/1/7,598
GP,468c4a4576,2,2021/4/4,598
GP,468c4a4576,2,2021/1/6,598
GP,468c4a4576,2,2021/8/10,598
GP,468c4a4576,1,2021/3/20,598
GP,468c4a4576,1,2021/2/28,598
GP,468c4a4576,1,2021/1/2,598
GP,468c4a4576,1,2021/1/3,598
GP,a15a0e276a,2,2021/1/14,598
GP,a15a0e276a,3,2021/3/24,598
GP,a15a0e276a,1,2021/1/8,598
GP,a15a0e276a,1,2021/2/18,598
GP,a15a0e276a,1,2021/7/29,598
GP,a15a0e276a,1,2021/9/3,598
GP,a15a0e276a,2,2021/8/8,598
GP,a15a0e276a,3,2021/7/29,598
GP,a15a0e276a,1,2021/7/29,598
GP,dde34903d6,1,2021/8/8,598
GP,dde34903d6,2,2021/7/29,598
GP,dde34903d6,1,2021/7/7,598
GP,dde34903d6,2,2021/7/11,598
GP,dde34903d6,4,2021/6/21,598
GP,dde34903d6,2,2021/6/16,598
GP,dde34903d6,2,2021/7/6,598
GP,dde34903d6,1,2021/6/21,598
GP,214b885d47,2,2021/6/28,598
GP,214b885d47,1,2021/7/1,598
GP,214b885d47,2,2021/7/9,598
GP,214b885d47,4,2021/6/29,598
GP,214b885d47,2,2021/6/21,598
GP,214b885d47,4,2021/6/21,598
GP,214b885d47,1,2021/6/18,598
GP,214b885d47,3,2021/7/10,598
GP,214b885d47,1,2021/7/8,598
GP,214b885d47,1,2021/7/6,598
GP,8a11a6063f,1,2021/6/21,598
GP,8a11a6063f,1,2021/7/7,598
GP,8a11a6063f,3,2021/6/21,598
GP,8a11a6063f,4,2021/4/1,598
GP,8a11a6063f,1,2021/4/27,598
GP,8a11a6063f,1,2021/4/7,598
GP,8a11a6063f,2,2021/8/11,598
GP,8a11a6063f,1,2021/8/21,598
GP,8a11a6063f,4,2021/5/6,598
GP,468c3a54ff,1,2021/7/22,598
GP,468c3a54ff,1,2021/7/22,598
GP,468c3a54ff,1,2021/7/22,598
GP,468c3a54ff,1,2021/7/23,598
GP,468c3a54ff,4,2021/1/27,598
GP,468c3a54ff,3,2021/6/27,598
GP,468c3a54ff,2,2021/7/29,598
GP,468c3a54ff,4,2021/5/27,598
GP,468c3a54ff,2,2021/8/27,598
GP,15a73bb71e,2,2021/9/27,598
GP,15a73bb71e,4,2021/5/27,598
GP,15a73bb71e,1,2021/5/27,598
GP,15a73bb71e,3,2021/2/28,598
GP,15a73bb71e,2,2021/5/27,598
GP,15a73bb71e,1,2021/5/28,598
GP,15a73bb71e,1,2021/9/23,598
GP,15a73bb71e,1,2021/9/17,598
GP,15a73bb71e,1,2021/9/23,598
GP,c69acf53b8,1,2021/4/22,598
GP,c69acf53b8,2,2021/9/29,598
GP,c69acf53b8,3,2021/8/30,598
GP,c69acf53b8,2,2021/5/19,598
GP,c69acf53b8,4,2021/1/15,598
GP,c69acf53b8,1,2021/2/3,598
GP,c69acf53b8,1,2021/8/31,598
GP,c69acf53b8,1,2021/3/14,598
GP,c69acf53b8,1,2021/6/30,598
GP,c69acf53b8,1,2021/8/11,598
GP,56d88ddd6d,4,2021/6/18,598
GP,56d88ddd6d,3,2021/2/22,598
GP,56d88ddd6d,2,2021/9/16,598
GP,56d88ddd6d,1,2021/1/13,598
GP,56d88ddd6d,2,2021/1/13,598
GP,56d88ddd6d,3,2021/1/15,598
GP,56d88ddd6d,4,2021/1/10,598
GP,56d88ddd6d,3,2021/1/10,598
GP,56d88ddd6d,1,2021/1/13,598
GP,8eb9be8c91,1,2021/1/15,598
GP,8eb9be8c91,3,2021/9/4,598
GP,8eb9be8c91,1,2021/9/4,598
GP,8eb9be8c91,4,2021/9/4,598
GP,8eb9be8c91,1,2021/5/8,598
GP,8eb9be8c91,1,2021/4/22,598
GP,8eb9be8c91,1,2021/3/30,598
GP,8eb9be8c91,4,2021/7/1,598
GP,8eb9be8c91,2,2021/5/12,598
GP,bf9eacb906,1,2021/5/12,598
GP,bf9eacb906,1,2021/3/1,598
GP,bf9eacb906,1,2021/1/30,598
GP,bf9eacb906,1,2021/6/16,598
GP,bf9eacb906,1,2021/9/4,598
GP,bf9eacb906,4,2021/4/22,598
GP,bf9eacb906,4,2021/7/20,598
GP,bf9eacb906,1,2021/2/2,598
GP,bf9eacb906,2,2021/3/12,598
GP,bf9eacb906,2,2021/4/27,598
GP,592c997931,3,2021/8/13,598
GP,592c997931,1,2021/9/10,598
GP,592c997931,1,2021/4/1,598
GP,592c997931,3,2021/3/17,598
GP,592c997931,1,2021/4/1,598
GP,592c997931,4,2021/4/1,598
GP,592c997931,3,2021/3/17,598
GP,592c997931,4,2021/4/7,598
GP,239f847469,1,2021/4/12,598
GP,239f847469,1,2021/6/4,598
GP,239f847469,1,2021/7/14,598
GP,239f847469,4,2021/8/12,598
GP,239f847469,4,2021/8/2,598
GP,239f847469,3,2021/8/5,598
GP,239f847469,2,2021/6/4,598
GP,239f847469,1,2021/9/1,598
GP,239f847469,3,2021/7/16,598
GP,239f847469,4,2021/5/6,598
GP,3ae7fd2a1e,1,2021/2/6,598
GP,3ae7fd2a1e,1,2021/5/6,598
GP,3ae7fd2a1e,2,2021/3/30,598
GP,3ae7fd2a1e,1,2021/3/30,598
GP,3ae7fd2a1e,2,2021/4/22,598
GP,3ae7fd2a1e,1,2021/4/6,598
GP,3ae7fd2a1e,1,2021/4/16,598
GP,3ae7fd2a1e,2,2021/4/9,598
GP,4d885db292,1,2021/4/16,598
GP,4d885db292,2,2021/4/3,598
GP,4d885db292,2,2021/4/8,598
GP,4d885db292,3,2021/7/30,598
GP,4d885db292,1,2021/6/30,598
GP,4d885db292,3,2021/6/25,598
GP,4d885db292,2,2021/7/23,598
GP,4d885db292,1,2021/6/25,598
GP,4d885db292,1,2021/3/5,598
GP,41e430a068,1,2021/7/19,598
GP,41e430a068,3,2021/3/2,598
GP,41e430a068,1,2021/7/20,598
GP,41e430a068,3,2021/4/14,598
GP,41e430a068,2,2021/9/3,598
GP,41e430a068,4,2021/8/31,598
GP,41e430a068,4,2021/8/19,598
GP,41e430a068,1,2021/9/29,598
GP,9a5deb6035,1,2021/9/28,598
GP,9a5deb6035,4,2021/9/29,598
GP,9a5deb6035,1,2021/9/8,598
GP,9a5deb6035,4,2021/4/30,598
GP,9a5deb6035,1,2021/8/22,598
GP,9a5deb6035,2,2021/4/30,598
GP,9a5deb6035,1,2021/8/20,598
GP,9a5deb6035,1,2021/5/6,598
GP,1a4f55abd8,2,2021/5/6,598
GP,1a4f55abd8,4,2021/5/25,598
GP,1a4f55abd8,4,2021/5/18,598
GP,1a4f55abd8,1,2021/4/16,598
GP,1a4f55abd8,4,2021/9/17,598
GP,1a4f55abd8,4,2021/9/24,598
GP,1a4f55abd8,1,2021/6/4,598
GP,1a4f55abd8,3,2021/6/1,598
GP,1a4f55abd8,1,2021/9/22,598
GP,7aef54f24,1,2021/5/18,598
GP,7aef54f24,1,2021/5/18,598
GP,7aef54f24,1,2021/2/18,598
GP,7aef54f24,2,2021/7/20,598
GP,7aef54f24,1,2021/6/25,598
GP,7aef54f24,2,2021/7/18,598
GP,7aef54f24,1,2021/6/25,598
GP,7aef54f24,4,2021/7/6,598
GP,7aef54f24,2,2021/6/21,598
GP,a03016017,1,2021/9/17,598
GP,a03016017,2,2021/4/16,598
GP,a03016017,4,2021/3/19,598
GP,a03016017,2,2021/4/16,598
GP,a03016017,1,2021/9/18,598
GP,a03016017,1,2021/4/18,598
GP,a03016017,1,2021/2/9,598
GP,a03016017,4,2021/3/18,598
GP,a03016017,1,2021/9/17,598
GP,8eb9afba6f,4,2021/8/18,598
GP,8eb9afba6f,3,2021/9/17,598
GP,8eb9afba6f,3,2021/9/24,598
GP,8eb9afba6f,4,2021/6/11,598
GP,8eb9afba6f,3,2021/2/10,598
GP,8eb9afba6f,1,2021/2/27,598
GP,8eb9afba6f,2,2021/8/13,598
GP,8eb9afba6f,1,2021/6/4,598
GP,8eb9afba6f,3,2021/7/20,598
GP,8eb9afba6f,2,2021/8/13,598
GP,8eb9afba6f,4,2021/1/18,598
GP,b2d1097c,1,2021/9/17,598
GP,b2d1097c,1,2021/6/18,598
GP,b2d1097c,2,2021/6/18,598
GP,b2d1097c,3,2021/4/19,598
GP,b2d1097c,2,2021/6/5,598
GP,b2d1097c,3,2021/9/1,598
GP,b2d1097c,2,2021/6/17,598
GP,b2d1097c,1,2021/6/20,598
GP,b2d1097c,1,2021/9/17,598
GP,777137991e,1,2021/4/29,598
GP,777137991e,1,2021/6/6,598
GP,777137991e,1,2021/7/5,598
GP,777137991e,1,2021/6/18,598
GP,777137991e,2,2021/6/13,598
GP,777137991e,1,2021/4/3,598
GP,777137991e,2,2021/4/29,598
GP,777137991e,2,2021/6/30,598
GP,777137991e,1,2021/6/16,598
GP,777137991e,4,2021/6/26,598
GP,c570d0ab6,1,2021/6/15,598
GP,c570d0ab6,1,2021/6/13,598
GP,c570d0ab6,3,2021/3/29,598
GP,c570d0ab6,2,2021/5/10,598
GP,c570d0ab6,1,2021/6/3,598
GP,c570d0ab6,4,2021/1/21,598
GP,c570d0ab6,4,2021/4/9,598
GP,c570d0ab6,2,2021/7/8,598
GP,c570d0ab6,4,2021/4/1,598
GP,c570d0ab6,4,2021/1/21,598
GP,15a74b2b66,1,2021/6/9,598
GP,15a74b2b66,4,2021/1/27,598
GP,15a74b2b66,4,2021/1/2,598
GP,15a74b2b66,3,2021/4/6,598
GP,15a74b2b66,2,2021/8/2,598
GP,15a74b2b66,1,2021/7/27,598
GP,15a74b2b66,4,2021/6/30,598
GP,15a74b2b66,1,2021/6/2,598
GP,15a74b2b66,2,2021/6/23,598
GP,15a74b2b66,2,2021/5/12,598
GP,7e6d5b78d2,1,2021/5/27,598
GP,7e6d5b78d2,1,2021/6/7,598
GP,7e6d5b78d2,1,2021/6/16,598
GP,7e6d5b78d2,3,2021/5/14,598
GP,7e6d5b78d2,2,2021/9/13,598
GP,7e6d5b78d2,2,2021/7/25,598
GP,7e6d5b78d2,4,2021/2/19,598
GP,7e6d5b78d2,4,2021/6/17,598
GP,7e6d5b78d2,2,2021/8/13,598
GP,7e6d5b78d2,4,2021/8/17,598
GP,2a9ba9500c,4,2021/9/5,598
GP,2a9ba9500c,1,2021/7/6,598
GP,2a9ba9500c,1,2021/5/30,598
GP,2a9ba9500c,1,2021/9/5,598
GP,2a9ba9500c,3,2021/9/13,598
GP,2a9ba9500c,4,2021/9/13,598
GP,2a9ba9500c,2,2021/2/23,598
GP,2a9ba9500c,2,2021/6/28,598
GP,2a9ba9500c,2,2021/4/25,598
GP,2a9ba9500c,1,2021/7/13,598
GP,12dbfa64f9,3,2021/7/26,598
GP,12dbfa64f9,3,2021/2/19,598
GP,12dbfa64f9,4,2021/7/26,598
GP,12dbfa64f9,1,2021/8/17,598
GP,12dbfa64f9,4,2021/8/26,598
GP,12dbfa64f9,4,2021/5/27,598
GP,12dbfa64f9,1,2021/3/1,598
GP,12dbfa64f9,3,2021/7/31,598
GP,12dbfa64f9,2,2021/6/17,598
GP,12dbfa64f9,1,2021/9/5,598
GP,751d2bc8a0,4,2021/9/13,598
GP,751d2bc8a0,4,2021/9/5,598
GP,751d2bc8a0,1,2021/9/17,598
GP,751d2bc8a0,1,2021/6/17,598
GP,751d2bc8a0,1,2021/7/6,598
GP,751d2bc8a0,1,2021/9/29,598
GP,751d2bc8a0,4,2021/6/17,598
GP,751d2bc8a0,3,2021/6/2,598
GP,751d2bc8a0,2,2021/8/13,598
GP,17fb49eceb,2,2021/7/6,598
GP,17fb49eceb,2,2021/8/17,598
GP,17fb49eceb,3,2021/2/22,598
GP,17fb49eceb,1,2021/3/3,598
GP,17fb49eceb,3,2021/7/25,598
GP,17fb49eceb,2,2021/2/11,598
GP,17fb49eceb,3,2021/8/17,598
GP,17fb49eceb,1,2021/7/6,598
GP,17fb49eceb,1,2021/8/13,598
GP,56d89d0c89,4,2021/8/17,598
GP,56d89d0c89,1,2021/6/27,598
GP,56d89d0c89,1,2021/4/17,598
GP,56d89d0c89,1,2021/8/22,598
GP,56d89d0c89,3,2021/8/17,598
GP,56d89d0c89,2,2021/6/20,598
GP,56d89d0c89,2,2021/8/12,598
GP,56d89d0c89,3,2021/9/13,598
GP,56d89d0c89,1,2021/6/30,598
GP,56d89d0c89,4,2021/8/17,598
GP,2f43d1aab3,1,2021/7/17,598
GP,2f43d1aab3,4,2021/8/23,598
GP,2f43d1aab3,3,2021/9/13,598
GP,2f43d1aab3,1,2021/4/5,598
GP,2f43d1aab3,4,2021/9/5,598
GP,2f43d1aab3,2,2021/2/22,598
GP,2f43d1aab3,2,2021/5/31,598
GP,2f43d1aab3,1,2021/3/1,598
GP,2f43d1aab3,2,2021/4/13,598
GP,6724f1584a,4,2021/8/5,598
GP,6724f1584a,4,2021/9/17,598
GP,6724f1584a,2,2021/8/10,598
GP,6724f1584a,1,2021/7/6,598
GP,6724f1584a,1,2021/7/25,598
GP,6724f1584a,1,2021/9/13,598
GP,6724f1584a,1,2021/7/25,598
GP,6724f1584a,4,2021/7/17,598
GP,6724f1584a,1,2021/9/13,598
GP,7e6d5afcff,1,2021/5/27,598
GP,7e6d5afcff,4,2021/7/25,598
GP,7e6d5afcff,2,2021/7/16,598
GP,7e6d5afcff,4,2021/9/17,598
GP,7e6d5afcff,3,2021/6/19,598
GP,7e6d5afcff,4,2021/2/28,598
GP,7e6d5afcff,1,2021/3/3,598
GP,7e6d5afcff,1,2021/8/13,598
GP,7e6d5afcff,1,2021/7/6,598
GP,c570c7a95,2,2021/4/17,598
GP,c570c7a95,2,2021/4/17,598
GP,c570c7a95,1,2021/8/13,598
GP,c570c7a95,4,2021/2/28,598
GP,c570c7a95,1,2021/9/17,598
GP,c570c7a95,4,2021/7/6,598
GP,c570c7a95,4,2021/7/17,598
GP,c570c7a95,3,2021/4/13,598
GP,41e430f7e8,2,2021/4/13,598
GP,41e430f7e8,1,2021/7/17,598
GP,41e430f7e8,4,2021/8/13,598
GP,41e430f7e8,1,2021/9/13,598
GP,41e430f7e8,4,2021/2/28,598
GP,41e430f7e8,1,2021/7/6,598
GP,41e430f7e8,1,2021/8/13,598
GP,707511be6e,2,2021/9/13,598
GP,707511be6e,1,2021/4/17,598
GP,707511be6e,3,2021/8/17,598
GP,707511be6e,2,2021/7/13,598
GP,707511be6e,2,2021/8/13,598
GP,707511be6e,2,2021/8/17,598
GP,707511be6e,1,2021/6/12,598
GP,707511be6e,1,2021/7/20,598
GP,707511be6e,1,2021/1/8,598
GP,707511be6e,1,2021/7/13,598
GP,87bd8ace60,1,2021/1/29,598
GP,87bd8ace60,1,2021/1/2,598
GP,87bd8ace60,1,2021/1/1,598
GP,87bd8ace60,1,2021/1/10,598
GP,87bd8ace60,2,2021/4/19,598
GP,87bd8ace60,2,2021/1/9,598
GP,87bd8ace60,3,2021/1/6,598
GP,87bd8ace60,4,2021/1/8,598
GP,87bd8ace60,1,2021/1/3,598
GP,85698e87fe,1,2021/1/7,598
GP,85698e87fe,1,2021/1/5,598
GP,85698e87fe,1,2021/4/20,598
GP,85698e87fe,1,2021/1/4,598
GP,85698e87fe,4,2021/5/1,598
GP,85698e87fe,4,2021/1/1,598
GP,85698e87fe,1,2021/3/25,598
GP,85698e87fe,1,2021/3/31,598
GP,85698e87fe,2,2021/6/22,598
GP,8c65a3bfb7,3,2021/5/30,598
GP,8c65a3bfb7,1,2021/1/31,598
GP,8c65a3bfb7,4,2021/2/11,598
GP,8c65a3bfb7,4,2021/3/27,598
GP,8c65a3bfb7,4,2021/3/22,598
GP,8c65a3bfb7,4,2021/2/25,598
