ID,code,investment,capital,stock,income,assets_1,assets_2,expenditure_1,expenditure_2,expenditure_3,tax,debt,loan,grade,Label
2868,16,0.193519,0.000298541,0.749800282,0.849416422,,,0.608824841,0.760446318,0.638875041,0.789376355,,,E,0
2869,16,0.193519281,8.97E-06,0.738478121,0.848724858,0.357065308,0.766954266,0.608824841,0.762566773,0.639063246,0.789405419,0.75256965,0.515342777,A,0
2870,2,0.193519,1.49E-05,0.738478121,0.848724858,,,0.608824841,0.762566773,0.63894106,0.78930935,,,F,0
2871,0,0.193519,0.000298541,0.738478121,0.848724858,,,0.608824841,0.762566773,0.638863938,0.789257118,,,B,0
2872,1,0.193519,0.001780696,0.738478121,0.848724858,,,0.608824841,0.762566773,0.638952949,0.7893489,,,C,0
2873,0,0.193519,5.98E-05,0.742028513,0.848830889,0.303979633,0.764015098,0.610072191,0.760066871,,0.789086319,0.747401299,,C,0
2874,0,0.193519,0.000893503,0.737998556,0.848455023,0.352960223,0.763024897,0.609280131,0.760894041,0.638986615,0.789349493,0.74840018,,C,0
2875,2,0.193519,1.49E-05,0.737998556,0.848455023,,,0.609280131,0.760894041,0.638901549,0.789376432,,,C,0
2876,20,0.695293281,0.000238889,0.800226457,0.878159608,0.531753512,0.801758475,0.609280131,0.763959232,,0.791065012,0.751343131,,A,0
2877,0,0.193519,0.005268115,0.800226457,0.878159608,,,0.609280131,0.763959232,0.639115662,0.789421104,,,B,0
2878,0,0.193519,0.001485661,0.737213025,0.848759146,0.272698113,0.763069212,0.609280131,0.7609405,0.638961109,0.789377757,0.74844906,,C,0
2879,79,0.193519,0.001485661,0.737331355,0.849046345,,0.764336292,0.608365816,0.762281922,0.638936,0.78937439,0.749876583,,E,0
2880,34,0.193519281,0.048898476,0.737200986,0.848410229,0.224872326,0.762142103,0.608365816,0.759921541,0.639304478,0.789565965,0.747429058,,B,0
2881,0,0.193519,0.000149359,0.737200986,0.848410229,,,0.608365816,0.759921541,0.638887993,0.789308174,,,C,0
2882,2,0.193519,1.49E-05,0.737200986,0.848410229,,,0.608365816,0.759921541,0.638967605,0.789355269,,,F,0
2883,0,0.40015592,0.001485661,0.743439659,0.849941721,0.383126944,0.766331652,0.608365816,0.761539525,0.639029962,0.789411229,0.749702219,0.462084564,B,0
2884,0,0.193519,0.027006385,0.743439659,0.849941721,,,0.608365816,0.761539525,0.639216374,0.789487127,,,C,0
2885,2,0.193519,1.49E-05,0.739637305,0.848684527,0.323848272,0.763911467,0.608365816,0.761063531,0.638972973,0.789368013,0.748525759,,C,0
2886,0,0.193519,0.002953958,0.741314741,0.850420641,0.400105315,0.767937067,0.608365816,0.765143984,0.63891725,0.789361209,0.752472593,,B,0
2887,51,0.193519,0.008661336,0.741314741,0.850420641,,,0.608365816,0.765143984,0.638946049,0.789328982,,,B,0
2888,108,0.193519,0,0.738069324,0.847050162,0.470589707,0.761647317,0.606675648,0.760202532,0.639031153,0.789329912,0.747952189,,C,0
2889,0,0.193519,5.98E-05,0.738069324,0.847050162,,,0.606675648,0.760202532,,0.789256277,,,B,1
2890,27,0.193519,0,0.738069324,0.847050162,,,0.606675648,0.760202532,0.638901307,0.789299514,,,A,0
2891,0,0.193519,0.005840054,0.744497666,0.848862419,0.337868925,0.764602773,0.606675648,0.760369358,0.6389312,0.789375877,0.747589412,,B,0
2892,103,0.193519,2.99E-06,0.744973366,0.850183974,0.460573108,0.770058526,0.606675648,0.766608853,0.639389347,0.789676503,0.753924142,,D,0
2893,64,0.193519,0.000298541,0.737582954,0.848590366,0.222766205,0.762616964,0.606675648,0.760257009,0.638925383,0.789312868,0.747736275,,B,0
2894,2,0.193519,1.49E-05,0.737582954,0.848590366,,,0.606675648,0.760257009,0.639149595,0.78945654,,,B,0
2895,34,0.354897729,0.050708136,0.76225883,0.854444684,0.543618376,0.784896127,0.606675648,0.771328355,0.640039606,0.791619993,0.763371056,0.563151562,E,0
2896,0,0.193519,0.000387965,0.76225883,0.854444684,,,0.606675648,0.771328355,0.639164283,0.789454176,,,C,0
2897,2,0.193519,1.49E-05,0.76225883,0.854444684,,,0.606675648,0.771328355,0.63887546,0.789309281,,,C,0
2898,103,0.193519,0.000447546,0.742185573,0.849034596,0.391186065,0.765433634,0.608360063,0.760378065,0.639066878,0.789414454,0.749582976,,D,0
2899,0,0.193519,,0.742185573,0.849034596,,,0.608360063,0.760378065,0.639208576,0.789496358,,,E,0
2900,16,0.193519,0.002368697,0.736853892,0.849488432,0.292406823,0.766033311,0.607636994,0.762116612,0.63907813,0.789318538,0.752070806,0.521039363,A,0
2901,0,0.193519,,0.736853892,0.849488432,,,0.607636994,0.762116612,0.638930905,0.789324841,,,C,0
2902,0,0.193519,0.000149359,0.736853892,0.849488432,,,0.607636994,0.762116612,,,,,B,0
2903,0,0.193519,0.027006385,0.736853892,0.849488432,,,0.607636994,0.762116612,0.639000938,0.789350991,,,A,0
2904,2,0.193519,1.49E-05,0.736853892,0.849488432,,,0.607636994,0.762116612,0.638873141,0.789261202,,,B,1
2905,0,0.193519,0.027006385,0.741711921,0.849367931,0.331175414,0.76609234,0.607359232,0.761829532,0.63895006,0.789384825,0.74995355,0.428078893,B,0
2906,0,0.193519,0.005840054,0.743744651,0.848397763,0.523387382,0.766402034,0.607359232,0.762502712,0.639124236,0.789356987,0.751883306,0.491106288,C,0
2907,1,0.193519,0.002953958,0.741143381,0.848451973,,0.772097634,0.607359232,0.769550494,,0.789308304,0.756747757,,A,0
2908,50,0.193519,0.008661336,0.737508243,0.848727505,0.253311204,0.76306725,0.607102226,0.760824623,,0.789270312,0.748291106,,B,0
2909,0,0.193519,5.98E-05,0.737508243,0.848727505,,,0.607102226,0.760824623,,0.789258517,,,A,0
2910,0,0.193519,0.001485661,0.735643083,0.848104531,0.305302548,0.763327835,0.607102226,0.762411205,0.638922096,0.789301965,0.749823407,,C,0
2911,2,0.193519,1.49E-05,0.735643083,0.848104531,,,0.607102226,0.762411205,0.638870141,0.789260138,,,E,0
2912,0,0.193519,0.000298541,0.740583906,0.850997015,0.402219696,0.76998826,0.610070706,0.767837051,0.639173353,0.789501041,0.75518739,,A,0
2913,0,0.193519,0.000298541,0.740583906,0.850997015,,,0.610070706,0.767837051,0.638916438,0.789295196,,,C,0
2914,0,0.193519,0.014120663,0.740583906,0.850997015,,,0.610070706,0.767837051,0.639158977,0.789454128,,,G,0
2915,2,0.753525248,1.49E-05,0.760553665,0.847474332,0.624323116,0.806912309,0.610070706,0.811875101,0.63917873,0.795302542,0.805807046,0.566349627,D,1
2916,16,0.193519,0.002953958,0.760553665,0.847474332,,,0.610070706,0.811875101,0.639640891,0.789291484,,,C,0
2917,15,0.193519,0,0.760553665,0.847474332,,,0.610070706,0.811875101,0.638897438,0.789295304,,,C,0
2918,0,0.193519,0.014120663,0.760553665,0.847474332,,,0.610070706,0.811875101,,,,,B,1
2919,16,0.703176974,0.000149359,0.790534113,0.847939548,0.616808655,0.782371248,0.608931864,0.776807476,,0.789915091,0.763078463,,B,0
2920,0,0.193519,0.008661336,0.790534113,0.847939548,,,0.608931864,0.776807476,0.638874018,0.789261497,,,B,0
2921,0,0.193519,,0.790534113,0.847939548,,,0.608931864,0.776807476,0.639009779,0.789360403,,,A,0
2922,64,0.243716934,0.000298541,0.747469526,0.849382561,0.234226487,0.767696451,0.611361078,0.760100689,,0.789527272,0.74931876,0.493105932,C,0
2923,2,0.193519,1.49E-05,0.747469526,0.849382561,,,0.611361078,0.760100689,0.638899703,0.789289483,,,F,0
2924,0,0.193519,0.000149359,0.747469526,0.849382561,,,0.611361078,0.760100689,0.638861035,0.789256431,,,B,0
2925,0,0.193519,0.000149359,0.747469526,0.849382561,,,0.611361078,0.760100689,0.639002422,0.789350474,,,D,0
2926,0,0.193519,0.027006385,0.738431004,0.849378683,0.341601478,0.764875686,0.611361078,0.762660699,0.639016901,0.789382788,0.750077557,,B,0
2927,0,0.193519,0.000149359,0.738431004,0.849378683,,,0.611361078,0.762660699,0.639082587,0.78949321,,,A,0
2928,2,0.193519,1.49E-05,0.738431004,0.849378683,,,0.611361078,0.762660699,0.638861185,0.789256491,,,B,1
2929,0,0.193519,0.027006385,0.738431004,0.849378683,,,0.611361078,0.762660699,0.638870883,0.789260227,,,C,0
2930,3,0.193519,0.002953958,0.738431004,0.849378683,,,0.611361078,0.762660699,0.639188632,0.789470738,,,C,0
2931,0,0.193519,0.027006385,0.73766764,0.848749969,0.344775877,0.76503326,0.611361078,0.763085546,0.638971632,0.789345536,0.750489895,,A,0
2932,0,0.193519,0.001780696,0.739806147,0.848966369,0.510730626,0.765167819,0.607208742,0.763909752,0.638865528,0.78927119,0.751280727,,C,0
2933,16,0.193519281,0.002953958,0.739806147,0.848966369,,,0.607208742,0.763909752,0.639172633,0.789463862,,,A,0
2934,0,0.193519281,0.000149359,0.739806147,0.848966369,,,0.607208742,0.763909752,0.639028653,0.78937855,,,A,0
2935,2,0.193519,1.49E-05,0.739806147,0.848966369,,,0.607208742,0.763909752,0.639160175,0.789450504,,,D,0
2936,8,0.193519281,0,0.739806147,0.848966369,,,0.607208742,0.763909752,0.638926703,0.789299176,,,A,0
2937,0,0.193519,0.000447546,0.739806147,0.848966369,,,0.607208742,0.763909752,0.639181776,0.789515014,,,B,0
2938,0,0.193519,0.000893503,0.739806147,0.848966369,,,0.607208742,0.763909752,0.639139975,0.789463282,,,F,0
2939,51,0.193519,0.002953958,0.739806147,0.848966369,,,0.607208742,0.763909752,,,,,C,0
2940,7,0.217627725,0.000298541,0.737152941,0.848323936,0.230686046,0.762148757,0.607208742,0.760106913,0.638905011,0.78928563,0.747581882,,B,0
2941,0,0.193519,0.000893503,0.737152941,0.848323936,,,0.607208742,0.760106913,0.638965841,0.789328186,,,B,0
2942,0,0.193519,0.001485661,0.736192132,0.847711164,0.613019164,0.767828787,0.607208742,0.773190002,0.639013304,0.789355769,0.760283521,,D,0
2943,0,0.193519,,0.736192132,0.847711164,,,0.607208742,0.773190002,0.63888221,0.78927321,,,D,0
2944,0,0.193519,0.008661336,0.736192132,0.847711164,,,0.607208742,0.773190002,0.638926336,0.789299104,,,A,0
2945,9,0.193519281,0.716908241,0.736192132,0.847711164,,,0.607208742,0.773190002,,0.789256271,,,B,1
2946,2,0.558753575,1.49E-05,0.745683983,0.850021704,0.48644074,0.773938691,0.632392119,0.766100723,0.6403866,0.792538946,0.758212252,0.554541657,C,0
2947,0,0.193519,0.000447546,0.745683983,0.850021704,,,0.632392119,0.766100723,0.638906367,0.78927428,,,C,0
2948,0,0.193519,0.000649909,0.745683983,0.850021704,,,0.632392119,0.766100723,0.638945612,0.789289658,,,E,1
2949,0,0.193519,0.011420651,0.737834964,0.848469896,0.293783363,0.762383541,0.632392119,0.759956161,0.638971989,0.789337458,0.747441746,,C,0
2950,0,0.193519281,5.98E-05,0.73772922,0.848595931,0.243105606,0.762553224,0.632392119,0.760123963,0.638940062,0.789313751,0.747600299,,D,0
2951,0,0.193519281,5.98E-05,0.73772922,0.848595931,,,0.632392119,0.760123963,0.638864308,0.789267353,,,B,0
2952,0,0.193519,,0.73772922,0.848595931,,,0.632392119,0.760123963,0.639278008,0.789560976,,,A,0
2953,16,0.193519281,0.000298541,0.740292953,0.848760172,0.273739976,0.763507446,0.607414621,0.76061474,0.638922274,0.789301595,0.748072875,,D,0
2954,0,0.193519,0.027006385,0.740292953,0.848760172,,,0.607414621,0.76061474,0.638921586,0.789298071,,,C,0
2955,2,0.193519,1.49E-05,0.740292953,0.848760172,,,0.607414621,0.76061474,0.639135617,0.789448342,,,B,0
2956,64,0.193519,0.000149359,0.740292953,0.848760172,,,0.607414621,0.76061474,0.638922863,0.789296617,,,B,0
2957,0,0.193519,0.000447546,0.740292953,0.848760172,,,0.607414621,0.76061474,0.638922288,0.789297022,,,B,0
2958,65,0.214499286,0.001485661,0.737318044,0.849595273,,0.768453717,0.606929054,0.767489552,,0.789262019,0.754728046,,A,0
2959,2,0.193519,1.49E-05,0.737318044,0.849595273,,,0.606929054,0.767489552,0.639177155,0.789504101,,,B,0
2960,0,0.193519,0.001780696,0.738880483,0.849130418,0.3265249,0.764869673,0.606929054,0.762682086,0.639022078,0.789371876,0.750088597,,D,0
2961,0,0.193519,0.006125051,0.73927393,0.850673424,0.290797183,0.767721588,0.608743664,0.76505543,0.638919507,0.789323444,0.752452725,,C,0
2962,2,0.193519,1.49E-05,0.73927393,0.850673424,,,0.608743664,0.76505543,0.638942698,0.789308208,,,A,0
2963,80,0.193519281,0.000149359,0.750701623,0.849059466,0.485698296,0.765964541,0.607474725,0.760365668,,0.789170921,0.747643259,,B,0
2964,0,0.193519,0.004751133,0.740845199,0.848203351,0.439058041,0.76478006,0.606821316,0.762330242,0.638933841,0.789354698,0.750652843,0.451137207,E,0
2965,2,0.193519,1.49E-05,0.738959042,0.848840605,0.225734905,0.763586725,0.606821316,0.760668261,0.638946886,0.789348907,0.748159894,,C,0
2966,103,0.497409724,0.000119502,0.738017145,0.848806481,0.250898258,0.764959898,0.606821316,0.763059263,0.638911949,0.789370502,0.751035805,,C,0
2967,0,0.193519,0.027006385,0.738017145,0.848806481,,,0.606821316,0.763059263,0.638918222,0.789295467,,,B,0
2968,0,0.193519,,0.738017145,0.848806481,,,0.606821316,0.763059263,0.639014793,0.789362563,,,F,0
2969,0,0.193519,0.001780696,0.73888819,0.849159632,0.352852122,0.764920482,0.606821316,0.762792751,0.639027461,0.789379195,0.750201733,,A,0
2970,92,0.242113815,0.000745026,0.743323357,0.848047646,0.488602706,0.764745885,0.608657705,0.761179698,0.639186228,0.78948728,0.749355209,0.462084564,B,0
2971,2,0.193519,1.49E-05,0.754057292,0.849714817,0.488988803,0.769323985,0.607852568,0.761616527,0.639282151,0.789744594,0.75028289,0.47548795,A,0
2972,64,0.193519,0.008661336,0.754057292,0.849714817,,,0.607852568,0.761616527,0.639098199,0.789407737,,,C,0
2973,3,0.193519,0.000238889,0.754057292,0.849714817,,,0.607852568,0.761616527,0.639168077,0.78945666,,,D,0
2974,0,0.507121035,0.027006385,0.749629745,0.858555115,0.322369178,0.808894694,0.607852568,0.808900499,0.638961859,0.789285093,0.795137508,,C,0
2975,2,0.193519,1.49E-05,0.737953048,0.848454605,0.261601881,0.762369767,0.607852568,0.759958658,0.638918643,0.789296445,0.747439924,,C,0
2976,2,0.193519,1.49E-05,0.737953048,0.848454605,,,0.607852568,0.759958658,0.638989318,0.789340119,,,D,0
2977,4,0.5949722,0.048898476,0.737953048,0.848454605,,,0.607852568,0.759958658,0.639288736,0.789598969,,,D,0
2978,16,0.193519281,0.002953958,0.737953048,0.848454605,,,0.607852568,0.759958658,,0.789256274,,,C,1
2979,2,0.193519,1.49E-05,0.740072915,0.848806113,0.351323389,0.763847784,0.609252325,0.760020526,0.6389666,0.789521423,0.748118861,,D,0
2980,1,0.193519,0.000298541,0.740072915,0.848806113,,,0.609252325,0.760020526,0.638919156,0.78929556,,,C,0
2981,0,0.193519,0.000298541,0.740072915,0.848806113,,,0.609252325,0.760020526,0.638871833,0.789306305,,,A,0
2982,0,0.193519,0.027006385,0.740072915,0.848806113,,,0.609252325,0.760020526,0.638947724,0.789313426,,,B,0
2983,0,0.193519,0.000149359,0.737442677,0.848466592,0.236939752,0.762307618,0.609252325,0.76002989,0.638931633,0.789306772,0.747511674,,B,0
2984,0,0.193519,0.000596374,0.737442677,0.848466592,,,0.609252325,0.76002989,0.638921884,0.789295603,,,A,0
2985,0,0.408702835,0.027006385,0.745971446,0.849469871,0.493684592,0.767714959,0.608951142,0.761957038,0.639277823,0.788835567,0.751525278,,C,0
2986,0,0.193519,0.000649909,0.745971446,0.849469871,,,0.608951142,0.761957038,,,,,C,1
2987,16,0.193519281,0.000149359,0.73787445,0.848430047,0.237296295,0.76267692,0.608951142,0.760303841,0.638916099,0.789300021,0.747778145,,B,0
2988,0,0.193519,0.000893503,0.73787445,0.848430047,,,0.608951142,0.760303841,0.639388214,0.789293594,,,A,0
2989,34,0.193519,0.003536506,0.73787445,0.848430047,,,0.608951142,0.760303841,,,,,B,0
2990,16,0.193519281,0.000298541,0.738669236,0.849465572,0.23713498,0.766179044,0.606983282,0.763841448,0.638921979,0.789308751,0.751220364,,C,0
2991,46,0.193519,0.067675534,0.738669236,0.849465572,,,0.606983282,0.763841448,0.639034324,0.789367878,,,B,0
2992,103,0.193519,0.000893503,0.738669236,0.849465572,,,0.606983282,0.763841448,,0.78925653,,,C,0
2993,4,0.317580205,0.002895555,0.741500737,0.850306995,0.228486524,0.77218921,0.606983282,0.7676354,0.638875261,0.789439481,0.756677949,0.456225537,B,0
2994,9,0.193519,0.120901249,0.741500737,0.850306995,,,0.606983282,0.7676354,0.638963429,0.789259017,,,C,0
2995,2,0.193519,1.49E-05,0.741500737,0.850306995,,,0.606983282,0.7676354,0.638957123,0.789318233,,,A,0
2996,0,0.193519,0.001485661,0.741500737,0.850306995,,,0.606983282,0.7676354,0.638871488,0.789261361,,,B,0
2997,0,0.193519281,0.002953958,0.739818448,0.848487281,0.273760261,0.763158471,0.607380951,0.760155385,0.638887508,0.789265485,0.747626978,,B,0
2998,8,0.193519281,0,0.755549726,0.85129836,0.220405029,0.772436483,0.607380951,0.765731687,0.639103873,0.787042319,0.751458581,,C,0
2999,2,0.325983045,1.49E-05,0.740859855,0.848539868,0.358278716,0.763396556,0.607380951,0.760207952,0.639228123,0.789511468,0.747839766,0.433651409,B,0
3000,0,0.193519281,0.000298541,0.740859855,0.848539868,,,0.607380951,0.760207952,0.638945051,0.789321942,,,C,0
3001,109,0.193519,0,0.740859855,0.848539868,,,0.607380951,0.760207952,0.639050779,0.78940944,,,A,0
3002,0,0.193519,,0.740859855,0.848539868,,,0.607380951,0.760207952,0.639125442,0.789443232,,,B,0
3003,34,0.325983045,0.005840054,0.743262827,0.854922652,0.221930976,0.791809242,0.612425735,0.786766607,0.638930498,0.795963836,0.777894024,0.544881008,A,0
3004,2,0.193519,1.49E-05,0.743262827,0.854922652,,,0.612425735,0.786766607,,0.789424715,,,B,0
3005,0,0.193519,0.002953958,0.743262827,0.854922652,,,0.612425735,0.786766607,0.638996869,0.789352678,,,C,0
3006,16,0.193519281,5.98E-05,0.743262827,0.854922652,,,0.612425735,0.786766607,0.638961591,0.789322366,,,E,0
3007,0,0.193519,0.002953958,0.74082331,0.849147789,,0.770149319,0.606788443,0.763563795,0.638893466,0.789316968,0.754846589,,C,0
3008,16,0.193519281,0.000298541,0.737193181,0.848717988,0.230033063,0.763039269,0.606788443,0.760964171,0.63888394,0.789257847,0.748395893,,C,0
3009,0,0.193519,0.027006385,0.737193181,0.848717988,,,0.606788443,0.760964171,0.639097889,0.789436242,,,D,0
3010,16,0.193519,0.001189931,0.737193181,0.848717988,,,0.606788443,0.760964171,0.638899219,0.789297451,,,C,0
3011,0,0.193519,0.002953958,0.739210846,0.847997307,0.235764516,0.774858016,0.606788443,0.768270934,0.639163866,0.78927277,0.760929666,,D,0
3012,0,0.193519,,0.739210846,0.847997307,,,0.606788443,0.768270934,0.639020609,0.789399459,,,B,0
3013,0,0.193519,8.96E-05,0.737436229,0.848650357,0.226400888,0.762804045,0.606788443,0.760516534,0.639139642,0.789500915,0.748040438,,C,0
3014,0,0.193519,,0.737436229,0.848650357,,,0.606788443,0.760516534,0.63892817,0.789303563,,,B,0
3015,2,0.193519,1.49E-05,0.737215171,0.848435369,,0.762210163,0.606788443,0.760003334,0.63894431,0.789318075,0.747489363,,B,0
3016,2,0.193519,1.49E-05,0.737215171,0.848435369,,,0.606788443,0.760003334,0.639156288,0.789446126,,,C,0
3017,79,0.193519,8.96E-05,0.737215171,0.848435369,,,0.606788443,0.760003334,0.639050166,0.789379572,,,D,0
3018,0,0.193519,0.005840054,0.744152885,0.848233762,0.346141725,0.766653012,0.607236064,0.762622044,0.638999269,0.789377085,0.750122208,,C,0
3019,0,0.193519,,0.744152885,0.848233762,,,0.607236064,0.762622044,0.639115038,0.789419634,,,A,0
3020,2,0.193519,1.49E-05,0.744152885,0.848233762,,,0.607236064,0.762622044,0.638872496,0.789260846,,,B,0
3021,2,0.193519,1.49E-05,0.744152885,0.848233762,,,0.607236064,0.762622044,0.639527514,0.789411344,,,E,0
3022,2,0.193519,1.49E-05,0.744300068,0.850979228,0.547186468,0.818760742,0.607236064,0.786986803,0.639068584,0.788925339,0.807226561,0.729204056,B,0
3023,0,0.193519,8.96E-05,0.744300068,0.850979228,,,0.607236064,0.786986803,,,,,A,0
3024,10,0.193519,0,0.736720591,0.848356536,0.235570738,0.762327299,0.608324265,0.760492982,0.638894051,0.78927851,0.747965088,,D,0
3025,65,0.193519,0.000997332,0.738212771,0.849916167,0.37469443,0.76650674,0.60786689,0.764102948,0.639285162,0.789576761,0.751919593,0.451139931,C,0
3026,54,0.193519,0,0.737225507,0.8488019,0.223258046,0.764853193,0.611939617,0.762493193,0.638952343,0.789313745,0.75030735,,C,0
3027,0,0.193519,0.027006385,0.737225507,0.8488019,,,0.611939617,0.762493193,0.638884259,0.789272932,,,C,0
3028,0,0.193519,0.001485661,0.737225507,0.8488019,,,0.611939617,0.762493193,0.638898619,0.789281338,,,A,0
3029,0,0.193519,0.001485661,0.737225507,0.8488019,,,0.611939617,0.762493193,0.638894233,0.789354872,,,A,0
3030,0,0.193519,0.002603129,0.734927121,0.848152016,0.556306105,0.771465994,0.611939617,0.771245689,0.639084636,0.78949266,0.762670324,0.559128501,C,0
3031,79,0.193519,0.001485661,0.734927121,0.848152016,,,0.611939617,0.771245689,,0.789256272,,,D,0
3032,0,0.193519,0.014302174,0.734927121,0.848152016,,,0.611939617,0.771245689,0.638903224,0.789358311,,,E,0
3033,0,0.193519,,0.734927121,0.848152016,,,0.611939617,0.771245689,0.638876107,0.789307379,,,B,0
3034,0,0.193519,0.008661336,0.737938125,0.848451534,,0.762801316,0.611939617,0.760418184,0.638947789,0.789313901,0.747883049,,B,0
